Formation,Well UWI,"[lon,lat]",Geoscout Formation,Province,Area,Facility GOR (scf/bbl),Flare (%),Vent (%),Fuel (%),Well Age (yrs),Operator,2017 Prod Time (yrs),Depth (ft),Oil Production (bbl/day),Well GOR (scf/bbl),Well WOR (bbl/bbl),Gas production (scf/day),Cum Gas Prod (BOE),Cum Oil Prod (bbl),Cum BOE (2017),Formation BOE (2017),Drill & Dev Emissions (gCO2e/MJ),WTR Emissions (gCO2e/MJ-crude),WTR - No Allocation (gCO2e/MJ-crude),2017 Emissions (MtCO2e) - Oil Allocation,2017 Emissions (MtCO2e) - No Allocation
Bakken (SK),102032304303W500,,Kglauc_ss,AB,PEMBINA,4730.247917,0,1.1527,3.7532,0.5,,0.5,6574.475276,6.073,8262.625,1.072,50178.92163,1526.275533,1108.3225,2634.598033,4068008.039,1.948962419,10.85088514,18.73037995,,
Bakken (SK),100042904303W500,,Kglauc_ss,AB,PEMBINA,180042.5948,0,0,1.2298,0.5,,0.5,6425.197056,1.754,106832.465,0.507,187384.1436,5699.601035,320.105,6019.706035,4068008.039,1.338411019,5.494082547,5.802645073,,
Bakken (SK),100082904303W500,,Kglauc_ss,AB,PEMBINA,180042.5948,0,0,1.2298,0.5,,0.5,6440.945088,0.613,75545.208,0.472,46309.2125,1408.57188,111.8725,1520.44438,4068008.039,1.681967358,5.872185795,6.338570304,,
Bakken (SK),100013104303W500,,Kglauc_ss,AB,PEMBINA,39710.97941,0,0.2574,1.3212,0.5,,0.5,6447.834852,2.84,39711.267,1.095,112779.9983,3430.391614,518.3,3948.691614,4068008.039,1.703347985,7.093431027,8.165181928,,
Bakken (SK),100023104303W500,,Kglauc_ss,AB,PEMBINA,69594.60105,0,0.1602,1.3397,0.5,,0.5,6428.149812,1.909,69595.104,1.41,132857.0535,4041.068712,348.3925,4389.461212,4068008.039,1.449468223,6.302558029,6.84592022,,
Bakken (SK),100133204303W500,,Kglauc_ss,AB,PEMBINA,180042.5948,0,0,1.2298,0.5,,0.5,6409.12094,1.685,36650.123,0.877,61755.45726,1878.395158,307.5125,2185.907658,4068008.039,1.625970512,6.074593657,7.069066771,,
Bakken (SK),102163204303W500,,Kglauc_ss,AB,PEMBINA,180042.5948,0,0,1.2298,0.5,,0.5,6548.55664,1.327,25389.81,1.01,33692.27787,1024.806785,242.1775,1266.984285,4068008.039,1.7507673,6.149385163,7.602578825,,
Bakken (SK),102043304303W500,,Kglauc_ss,AB,PEMBINA,146915.1791,0,0,0.6967,0.5,,0.5,6831.693132,0.331,293832.483,1.573,97258.55187,2958.280953,60.4075,3018.688453,4068008.039,1.256139547,5.132018028,5.236812801,,
Bakken (SK),102013604303W500,,Kglauc_ss,AB,PEMBINA,5364.226739,0,0.8441,4.1212,0.5,,0.5,6243.110436,7.265,5364.266,0.439,38971.39249,1185.379855,1325.8625,2511.242355,4068008.039,2.203318111,9.663747965,20.47277343,,
Bakken (SK),102083604303W500,,Kglauc_ss,AB,PEMBINA,24324.58543,0,0.1639,0.9071,0.5,,0.5,6245.07894,7.279,24324.761,0.397,177059.9353,5385.573033,1328.4175,6713.990533,4068008.039,1.720349606,6.360462557,7.92934849,,
Bakken (SK),103010104304W500,,Kglauc_ss,AB,PEMBINA,1120522.094,0,0,0.33,0.5,,0.5,6750.984468,0.141,2241060.395,13.854,315989.5157,9611.347769,25.7325,9637.080269,4068008.039,1.613261977,4.672650958,4.685161065,,
Bakken (SK),104020104304W502,,Kglauc_ss,AB,PEMBINA,1487312.573,0,0,0.2796,0.5,,0.5,6928.805996,0.079,3013593.469,21.609,238073.8841,7241.413973,14.4175,7255.831473,4068008.039,1.530780572,4.55920574,4.568283021,,
Bakken (SK),100030104304W500,,Kglauc_ss,AB,PEMBINA,1487312.573,0,0,0.2796,0.5,,0.5,6918.635392,0.1,1764156.548,17.345,176415.6548,5365.976167,18.25,5384.226167,4068008.039,1.444458667,4.505105752,4.520427881,,
Bakken (SK),100130104304W500,,Kglauc_ss,AB,PEMBINA,280810.1885,0,0.1468,1.2705,0.5,,0.5,6761.81124,0.028,4886134.749,19.875,136811.773,4161.358095,5.11,4166.468095,4068008.039,1.640803261,6.265487965,6.273181762,,
Bakken (SK),102130204304W500,,Kglauc_ss,AB,PEMBINA,180042.5948,0,0,1.2298,0.5,,0.5,6782.152448,1.768,59221.796,0.899,104704.1353,3184.750783,322.66,3507.410783,4068008.039,1.615521095,5.803470399,6.391443489,,
Bakken (SK),100150204304W500,,Kglauc_ss,AB,PEMBINA,180042.5948,0,0,1.2298,0.5,,0.5,6760.17082,1.234,195335.92,1.402,241044.5253,7331.770977,225.205,7556.975977,4068008.039,1.684723173,5.426184031,5.592856418,,
Bakken (SK),102130304304W500,,Kglauc_ss,AB,PEMBINA,1490486.473,0.0732,0.0012,0.729,0.5,,0.5,6727.690504,0.017,4327759.454,22.2,73571.91072,2237.812284,3.1025,2240.914784,4068008.039,1.611674772,5.251530455,5.25881117,,
Bakken (SK),103160304304W500,,Kglauc_ss,AB,PEMBINA,480673.682,0,0.0107,0.2685,0.5,,0.5,6805.118328,0.634,778694.732,3.69,493692.4601,15016.47899,115.705,15132.18399,4068008.039,1.75878803,4.857794937,4.895225227,,
Bakken (SK),105160304304W500,,Kglauc_ss,AB,PEMBINA,480673.682,0,0.0107,0.2685,0.5,,0.5,6818.897856,0.231,982309.45,9.254,226913.483,6901.951773,42.1575,6944.109273,4068008.039,1.705181807,4.846056753,4.875656734,,
Bakken (SK),100041204304W500,,Kglauc_ss,AB,PEMBINA,176551.1801,0,0,0.001,0.5,,0.5,6818.241688,1.255,176552.457,1.69,221573.3335,6739.522228,229.0375,6968.559728,4068008.039,1.194989117,4.325599221,4.472601397,,
Bakken (SK),100141204304W500,,Kglauc_ss,AB,PEMBINA,179182.954,0,0,0.001,0.5,,0.5,6836.614392,0.999,179184.25,0.928,179005.0658,5444.737417,182.3175,5627.054917,4068008.039,1.469812563,4.719261563,4.877286442,,
Bakken (SK),100131304304W500,,Kglauc_ss,AB,PEMBINA,39964.18799,0,0,0.001,0.5,,0.5,6766.404416,1.52,79928.954,0.828,121492.0101,3695.381973,277.4,3972.781973,4068008.039,1.462165961,4.812996014,5.174291572,,
Bakken (SK),100141304304W500,,Kglauc_ss,AB,PEMBINA,38179.23126,0,0,0.001,0.5,,0.5,6748.359796,2.43,76359.015,1.024,185552.4065,5643.885696,443.475,6087.360696,4068008.039,1.636237276,5.292743734,5.708627338,,
Bakken (SK),102021404304W500,,Kglauc_ss,AB,PEMBINA,2230546.327,0,0,0.9105,0.5,,0.5,6844.816492,0.086,2222945.671,33.16,191173.3277,5814.855384,15.695,5830.550384,4068008.039,1.525824476,4.977289528,4.990723836,,
Bakken (SK),100031404304W500,,Kglauc_ss,AB,PEMBINA,2230546.327,0,0,0.9105,0.5,,0.5,6847.769248,0.038,4478435.798,66.455,170180.5603,5176.325377,6.935,5183.260377,4068008.039,1.441537532,4.903928458,4.910498513,,
Bakken (SK),102041404304W500,,Kglauc_ss,AB,PEMBINA,3287491.856,0,0,1.0157,0.5,,0.5,6900.918856,0.065,1994967.912,27.737,129672.9143,3944.217809,11.8625,3956.080309,4068008.039,1.346185727,4.923416569,4.938224075,,
Bakken (SK),100081404304W500,,Kglauc_ss,AB,PEMBINA,280810.1885,0,0.1468,1.2705,0.5,,0.5,6809.38342,0.038,2719013.847,11.455,103322.5262,3142.726838,6.935,3149.661838,4068008.039,1.635502562,6.192515282,6.206180196,,
Bakken (SK),102161504304W500,,Kglauc_ss,AB,PEMBINA,31260.81746,0,0,0.001,0.5,,0.5,6701.443784,1.754,62522.087,0.515,109663.7406,3335.605443,320.105,3655.710443,4068008.039,1.788691167,4.916032275,5.387804653,,
Bakken (SK),103161504304W500,,Kglauc_ss,AB,PEMBINA,82444.63447,0,0,0.001,0.5,,0.5,6704.068456,1.658,82445.231,0.715,136694.193,4157.781704,302.585,4460.366704,4068008.039,1.625959134,4.907965724,5.265145805,,
Bakken (SK),100162204304W500,,Kglauc_ss,AB,PEMBINA,2937554.97,0,0,0.5734,0.5,,0.5,6917.323056,0.034,2937576.214,47.1,99877.59128,3037.943401,6.205,3044.148401,4068008.039,1.742915318,5.134631451,5.145118937,,
Bakken (SK),102132304304W500,,Kglauc_ss,AB,PEMBINA,3837012.742,0,0,0.5268,0.5,,0.5,6894.68526,0.034,3837040.491,57.3,130459.3767,3968.139374,6.205,3974.344374,4068008.039,1.624267938,4.906461315,4.914133574,,
Bakken (SK),100162304304W500,,Kglauc_ss,AB,PEMBINA,2587391.53,0,0,0.217,0.5,,0.5,6817.913604,0.041,2587410.242,39.583,106083.8199,3226.716189,7.4825,3234.198689,4068008.039,1.748014491,4.902469665,4.913838105,,
Bakken (SK),102132404304W500,,Kglauc_ss,AB,PEMBINA,280810.1885,0,0.1468,1.2705,0.5,,0.5,6790.354548,0.052,1014002.799,9.8,52728.14555,1603.814427,9.49,1613.304427,4068008.039,1.640209286,6.372750221,6.410458698,,
Bakken (SK),102162404304W500,,Kglauc_ss,AB,PEMBINA,608566.1153,0,0,0.8179,0.5,,0.5,6759.186568,0.124,890543.248,19.056,110427.3628,3358.832284,22.63,3381.462284,4068008.039,1.764807768,5.300651544,5.336364475,,
Bakken (SK),103162404304W500,,Kglauc_ss,AB,PEMBINA,608566.1153,0,0,0.8179,0.5,,0.5,6760.17082,0.134,834996.768,20.359,111889.5669,3403.30766,24.455,3427.76266,4068008.039,1.712730904,5.233477883,5.271083858,,
Bakken (SK),100050804401W500,,Kglauc_ss,AB,PEMBINA,939288.3539,0,0,1.3186,0.5,,0.5,6267.060568,0.062,1774224.166,6.5,110001.8983,3345.891073,11.315,3357.206073,4068008.039,1.340483823,5.492436662,5.511010764,,
Bakken (SK),102143504401W500,,Kglauc_ss,AB,PEMBINA,628553.6676,0,0,2.7244,0.5,,0.5,6111.548752,0.069,628558.213,4.95,43370.5167,1319.18655,12.5925,1331.77905,4068008.039,1.449337416,6.859428162,6.924905899,,
Bakken (SK),100030204402W500,,Kglauc_ss,AB,PEMBINA,895575.9585,0,0,0.508,0.5,,0.5,6137.795472,0.4,332183.011,3.224,132873.2044,4041.559967,73,4114.559967,4068008.039,1.261587705,4.936017507,5.025173496,,
Bakken (SK),100040304402W500,,Kglauc_ss,AB,PEMBINA,366126.5133,0,0.0058,1.5906,0.5,,0.5,6368.11044,0.083,1398277.669,4.917,116057.0465,3530.068499,15.1475,3545.215999,4068008.039,1.209984971,5.309835904,5.332620374,,
Bakken (SK),100010404402W500,,Kglauc_ss,AB,PEMBINA,463911.4387,0,0,0.6691,0.5,,0.5,6216.535632,0.269,474868.42,2.141,127739.605,3885.412985,49.0925,3934.505485,4068008.039,1.349464778,4.930261596,4.99255584,,
Bakken (SK),102040504402W500,,Kglauc_ss,AB,PEMBINA,15581.36775,0,0.1535,0.4978,0.5,,0.5,6227.690488,14.968,20221.989,0.379,302682.7314,9206.599745,2731.66,11938.25975,4068008.039,1.586635599,5.614752643,7.280687475,,
Bakken (SK),100050604402W500,,Kglauc_ss,AB,PEMBINA,97225.32333,0,0,2.2605,0.5,,0.5,6172.244292,2.971,37882.492,0.407,112548.8837,3423.36188,542.2075,3965.56938,4068008.039,1.719218008,7.016234803,8.127497726,,
Bakken (SK),100110604402W500,,Kglauc_ss,AB,PEMBINA,140169.2229,0,0.0405,1.6898,0.5,,0.5,6285.433272,0.103,167690.385,2.2,17272.10966,525.360002,18.7975,544.157502,4068008.039,1.575390666,6.908372531,7.155555667,,
Bakken (SK),100160604402W500,,Kglauc_ss,AB,PEMBINA,140169.2229,0,0.0405,1.6898,0.5,,0.5,6280.183928,0.386,195008.251,1.071,75273.18489,2289.559374,70.445,2360.004374,4068008.039,1.532146294,6.254594524,6.447035443,,
Bakken (SK),102010704402W500,,Kglauc_ss,AB,PEMBINA,366126.5133,0,0.0058,1.5906,0.5,,0.5,6321.850596,3.839,25870.658,0.531,99317.45606,3020.905955,700.6175,3721.523455,4068008.039,1.846216295,6.077982667,7.487606497,,
Bakken (SK),102130704402W500,,Kglauc_ss,AB,PEMBINA,366126.5133,0,0.0058,1.5906,0.5,,0.5,6160.761352,0.255,345224.083,2.068,88032.14117,2677.644294,46.5375,2724.181794,4068008.039,1.639922921,5.79923655,5.900027373,,
Bakken (SK),100150704402W500,,Kglauc_ss,AB,PEMBINA,366126.5133,0,0.0058,1.5906,0.5,,0.5,6502.62488,0.245,58123.318,0.408,14240.21291,433.1398093,44.7125,477.8523093,4068008.039,1.471817746,7.219149579,7.964373682,,
Bakken (SK),100030804402W500,,Kglauc_ss,AB,PEMBINA,109637.2584,0,0,2.057,0.5,,0.5,6691.601264,0.072,148654.104,0.81,10703.09549,325.5524878,13.14,338.6924878,4068008.039,1.466488776,7.477129218,7.778922267,,
Bakken (SK),102130804402W500,,Kglauc_ss,AB,PEMBINA,97225.32333,0,0,2.2605,0.5,,0.5,6203.084188,4.932,26931.407,0.184,132825.6993,4040.115021,900.09,4940.205021,4068008.039,1.861671076,6.850099218,8.376220572,,
Bakken (SK),102030904402W500,,Kglauc_ss,AB,PEMBINA,28795.12768,0,0.0952,0.3746,0.5,,0.5,6325.131436,10.257,50563.774,0.381,518632.6299,15775.07583,1871.9025,17646.97833,4068008.039,1.527240913,5.132020271,5.740996208,,
Bakken (SK),100040904402W500,,Kglauc_ss,AB,PEMBINA,366126.5133,0,0.0058,1.5906,0.5,,0.5,6354.330912,0.09,1600818.372,11.231,144073.6535,4382.240293,16.425,4398.665293,4068008.039,1.381684089,5.377843095,5.397999697,,
Bakken (SK),100011004402W500,,Kglauc_ss,AB,PEMBINA,9854234.265,0,0,0.9053,0.5,,0.5,6296.260044,0.021,8387326.583,38,176133.8582,5357.404855,3.8325,5361.237355,4068008.039,1.379634717,5.593412334,5.597413666,,
Bakken (SK),100051104402W500,,Kglauc_ss,AB,PEMBINA,577094.3647,0,0,0.6216,0.5,,0.5,6174.54088,0.286,452891.215,3,129526.8875,3939.776161,52.195,3991.971161,4068008.039,1.399304964,4.665239996,4.727046097,,
Bakken (SK),100121204402W500,,Kglauc_ss,AB,PEMBINA,1728807.879,0,0,1.0336,0.5,,0.5,6114.501508,0.131,1649963.463,2.105,216145.2137,6574.416915,23.9075,6598.324415,4068008.039,1.291660889,5.186409416,5.205269504,,
Bakken (SK),100051404402W500,,Kglauc_ss,AB,PEMBINA,3105949.566,0,0,0.8274,0.5,,0.5,6055.446388,0.045,2972300.563,12.231,133753.5253,4068.336396,8.2125,4076.548896,4068008.039,1.215123937,5.0860818,5.09634876,,
Bakken (SK),100151504402W500,,Kglauc_ss,AB,PEMBINA,219732.0318,0,0.0284,0.1544,0.5,,0.5,6116.798096,3.498,241998.999,1.092,846512.4985,25748.0885,638.385,26386.4735,4068008.039,1.676257023,4.775776425,4.894184595,,
Bakken (SK),100161504402W500,,Kglauc_ss,AB,PEMBINA,219732.0318,0,0.0284,0.1544,0.5,,0.5,6094.816468,0.131,5386206.509,0,705593.0527,21461.78869,23.9075,21485.69619,4068008.039,1.724846186,4.801716859,4.807065763,,
Bakken (SK),102131704402W500,,Kglauc_ss,AB,PEMBINA,366126.5133,0,0.0058,1.5906,0.5,,0.5,6304.462144,0.028,3481774.56,16,97489.68768,2965.311334,5.11,2970.421334,4068008.039,1.626764627,5.758100168,5.768022867,,
Bakken (SK),100151704402W500,,Kglauc_ss,AB,PEMBINA,366126.5133,0,0.0058,1.5906,0.5,,0.5,6306.758732,1.223,203534.416,1.155,248922.5908,7571.395469,223.1975,7794.592969,4068008.039,1.73514201,5.764308342,5.934234641,,
Bakken (SK),102161704402W500,,Kglauc_ss,AB,PEMBINA,366126.5133,0,0.0058,1.5906,0.5,,0.5,6607.61176,0.331,276345.24,1.552,91470.27444,2782.220848,60.4075,2842.628348,4068008.039,1.255473271,5.464856705,5.583509519,,
Bakken (SK),103161704402W500,,Kglauc_ss,AB,PEMBINA,28795.12768,0,0.0952,0.3746,0.5,,0.5,6332.677368,0.655,138858.75,0.595,90952.48125,2766.471305,119.5375,2886.008805,4068008.039,1.784241431,5.611697638,5.854175594,,
Bakken (SK),100012104402W502,,Kglauc_ss,AB,PEMBINA,328178.5782,0,0.0248,0.3906,0.5,,0.5,6435.039576,0.162,446781.469,2.851,72378.59798,2201.515688,29.565,2231.080688,4068008.039,1.335720234,4.938025802,5.004340448,,
Bakken (SK),102012104402W500,,Kglauc_ss,AB,PEMBINA,366126.5133,0,0.0058,1.5906,0.5,,0.5,6028.215416,0.227,1045427.732,5.394,237312.0952,7218.242895,41.4275,7259.670395,4068008.039,1.620278869,5.540604668,5.572403736,,
Bakken (SK),100032104402W500,,Kglauc_ss,AB,PEMBINA,328178.5782,0,0.0248,0.3906,0.5,,0.5,6429.790232,0.097,367959.013,2.679,35692.02426,1085.632405,17.7025,1103.334905,4068008.039,1.274927167,5.127487498,5.21109715,,
Bakken (SK),102132104402W500,,Kglauc_ss,AB,PEMBINA,2593464.051,0,0,0.4053,0.5,,0.5,6199.475264,0.021,8374225.772,32,175858.7412,5349.036712,3.8325,5352.869212,4068008.039,1.596981271,4.781079355,4.784504923,,
Bakken (SK),100142104402W500,,Kglauc_ss,AB,PEMBINA,2593464.051,0,0,0.4053,0.5,,0.5,6201.115684,0.069,3582416.865,9.55,247186.7637,7518.597395,12.5925,7531.189895,4068008.039,1.61615171,4.771752711,4.779744667,,
Bakken (SK),102152104402W500,,Kglauc_ss,AB,PEMBINA,328178.5782,0,0.0248,0.3906,0.5,,0.5,6151.246916,2.144,423480.568,1.439,907942.3378,27616.57944,391.28,28007.85944,4068008.039,1.664185168,4.889024221,4.958293386,,
Bakken (SK),100162304402W502,,Kglauc_ss,AB,PEMBINA,468194.6579,0,0,1.5799,0.5,,0.5,6331.365032,0.038,3131944.616,5.818,119013.8954,3620.005985,6.935,3626.940985,4068008.039,1.44306784,5.833229259,5.844404225,,
Bakken (SK),100012704402W500,,Kglauc_ss,AB,PEMBINA,1174635.592,0,0.003,0.953,0.5,,0.5,5982.61174,0.224,1464296.4,4.862,328002.3936,9976.739472,40.88,10017.61947,4068008.039,1.604580589,5.134342774,5.155380903,,
Bakken (SK),100022704402W500,,Kglauc_ss,AB,PEMBINA,1174635.592,0,0.003,0.953,0.5,,0.5,5993.766596,0.107,3030272.001,10.032,324239.1041,9862.27275,19.5275,9881.80025,4068008.039,1.519178067,5.010225689,5.020146037,,
Bakken (SK),102022704402W500,,Kglauc_ss,AB,PEMBINA,1294232.119,0,0,0.7724,0.5,,0.5,5993.766596,0.141,2588482.957,7.415,364976.0969,11101.35628,25.7325,11127.08878,4068008.039,1.437205483,4.776439791,4.787511387,,
Bakken (SK),100042704402W502,,Kglauc_ss,AB,PEMBINA,366126.5133,0,0.0058,1.5906,0.5,,0.5,6370.407028,0.186,627799.198,3.074,116770.6508,3551.773963,33.945,3585.718963,4068008.039,1.243000189,5.466968038,5.519216923,,
Bakken (SK),1W0133004402W500,,Kglauc_ss,AB,PEMBINA,366126.5133,0,0.0058,1.5906,0.5,,0.5,6310.039572,0.093,1008762.474,11.481,93814.91008,2853.536848,16.9725,2870.509348,4068008.039,1.621952918,5.681090757,5.714881213,,
Bakken (SK),102013104402W500,,Kglauc_ss,AB,PEMBINA,1179293.662,0,0,0.3449,0.5,,0.5,6072.506756,0.169,2358604.381,8,398604.1404,12124.20927,30.8425,12155.05177,4068008.039,1.593035369,4.665488614,4.677357045,,
Bakken (SK),102023104402W500,,Kglauc_ss,AB,PEMBINA,366126.5133,0,0.0058,1.5906,0.5,,0.5,6125.000196,0.048,4132771.255,15.214,198373.0202,6033.846032,8.76,6042.606032,4068008.039,1.501990093,5.552435108,5.560496191,,
Bakken (SK),102043104402W500,,Kglauc_ss,AB,PEMBINA,355875.3521,0,0.0099,1.6859,0.5,,0.5,6133.53038,0.048,4180896.685,18.357,200683.0409,6104.10916,8.76,6112.86916,4068008.039,1.327959313,5.273920456,5.281489053,,
Bakken (SK),100010304403W500,,Kglauc_ss,AB,PEMBINA,180042.5948,0,0,1.2298,0.5,,0.5,6221.784976,1.403,191297.597,1.199,268390.5286,8163.545245,256.0475,8419.592745,4068008.039,1.485163371,5.666639115,5.844371796,,
Bakken (SK),103040304403W500,,Kglauc_ss,AB,PEMBINA,180042.5948,0,0,1.2298,0.5,,0.5,6249.344032,1.482,375592.862,2.36,556628.6215,16930.78724,270.465,17201.25224,4068008.039,1.185983058,4.988238535,5.067924371,,
Bakken (SK),100010504403W500,,Kglauc_ss,AB,PEMBINA,149540.736,0,0.0737,1.4603,0.5,,0.5,6284.44902,1.368,147451.305,1.232,201713.3852,6135.448801,249.66,6385.108801,4068008.039,1.459611726,6.037154363,6.282814624,,
Bakken (SK),100020504403W500,,Kglauc_ss,AB,PEMBINA,149540.736,0,0.0737,1.4603,0.5,,0.5,6302.821724,1.034,118786.928,1.197,122825.6836,3735.947875,188.705,3924.652875,4068008.039,1.403175946,6.203450125,6.516790165,,
Bakken (SK),102020504403W500,,Kglauc_ss,AB,PEMBINA,149540.736,0,0.0737,1.4603,0.5,,0.5,6309.05532,3.502,132910.973,1.166,465454.2274,14157.56608,639.115,14796.68108,4068008.039,1.585180522,5.836760116,6.100248975,,
Bakken (SK),100011004403W500,,Kglauc_ss,AB,PEMBINA,180042.5948,0,0,1.2298,0.5,,0.5,6496.0632,0.11,382847.818,0.437,42113.25998,1280.944991,20.075,1301.019991,4068008.039,1.164467766,5.500213176,5.586412646,,
Bakken (SK),100041004403W500,,Kglauc_ss,AB,PEMBINA,180042.5948,0,0,1.2298,0.5,,0.5,6251.968704,1.11,123208.074,0,136760.9621,4159.812598,202.575,4362.387598,4068008.039,2.09240652,7.742611095,8.1196616,,
Bakken (SK),100161004403W500,,Kglauc_ss,AB,PEMBINA,180042.5948,0,0,1.2298,0.5,,0.5,6180.118308,0.9,179797.342,1.755,161817.6078,4921.952237,164.25,5086.202237,4068008.039,1.633641291,5.83615168,6.030909342,,
Bakken (SK),102130204501W500,,Kglauc_ss,AB,PEMBINA,124628.0518,0,0.6471,1.3067,0.5,,0.5,5612.861072,1.878,102474.787,2.051,192447.65,5853.61602,342.735,6196.35102,4068008.039,1.465914775,8.345522948,8.83416156,,
Bakken (SK),100150204501W500,,Kglauc_ss,AB,PEMBINA,124628.0518,0,0.6471,1.3067,0.5,,0.5,5889.1078,2.03,36757.261,0.278,74617.23983,2269.607711,370.475,2640.082711,4068008.039,1.387352465,8.188903534,9.525603273,,
Bakken (SK),102160404501W500,,Kglauc_ss,AB,PEMBINA,30849.34322,0,0,2.2049,0.5,,0.5,5832.677352,3.129,30849.566,1.226,96528.29201,2936.068882,571.0425,3507.111382,4068008.039,1.704948107,6.645015581,7.937419289,,
Bakken (SK),102010904501W500,,Kglauc_ss,AB,PEMBINA,355875.3521,0,0.0099,1.6859,0.5,,0.5,5541.666844,3.812,38205.905,1.019,145640.9099,4429.911008,695.69,5125.601008,4068008.039,1.757916436,6.033944693,6.981538217,,
Bakken (SK),100141004501W500,,Kglauc_ss,AB,PEMBINA,84755.84984,0,0,0.001,0.5,,0.5,5552.8217,0.355,483076.52,3.524,171492.1646,5216.220007,64.7875,5281.007507,4068008.039,1.481890219,4.962148195,5.023780023,,
Bakken (SK),103052804502W500,,Kglauc_ss,AB,PEMBINA,436534.5928,0,0,2.4437,0.5,,0.5,6043.963448,0.034,873075.5,8.2,29684.567,902.9055796,6.205,909.1105796,4068008.039,1.438382629,6.636750466,6.682359927,,
Bakken (SK),100143304502W500,,Kglauc_ss,AB,PEMBINA,355875.3521,0,0.0099,1.6859,0.5,,0.5,5958.989692,0.134,1299139.798,11.795,174084.7329,5295.077293,24.455,5319.532293,4068008.039,1.613566368,5.752181079,5.778747185,,
Bakken (SK),100133404502W500,,Kglauc_ss,AB,PEMBINA,265185.67,0,0.027,0.2066,0.5,,0.5,5852.362392,1.051,208809.138,2.439,219458.404,6675.193123,191.8075,6867.000623,4068008.039,1.588830052,4.765056453,4.90197737,,
Bakken (SK),100153404502W500,,Kglauc_ss,AB,PEMBINA,265185.67,0,0.027,0.2066,0.5,,0.5,5859.252156,0.045,5674666.826,8.692,255360.0072,7767.200218,8.2125,7775.412718,4068008.039,1.638844567,4.787415652,4.792477534,,
Bakken (SK),100133504502W500,,Kglauc_ss,AB,PEMBINA,1351111.661,0,0.0089,0.5016,0.5,,0.5,5868.110424,0.148,3332741.95,19.581,493245.8086,15002.89334,27.01,15029.90334,4068008.039,1.432581973,4.758023351,4.766589312,,
Bakken (SK),102130104503W502,,Kglauc_ss,AB,PEMBINA,355875.3521,0,0.0099,1.6859,0.5,,0.5,6145.01332,0.21,1208526.837,10.836,253790.6358,7719.465171,38.325,7757.790171,4068008.039,1.581322234,5.568420149,5.596065808,,
Bakken (SK),100030204503W502,,Kglauc_ss,AB,PEMBINA,434930.4234,0,0,3.3195,0.5,,0.5,6592.84798,0.048,869867.138,4.143,41753.62262,1270.006021,8.76,1278.766021,4068008.039,1.408607186,7.074856025,7.123655588,,
Bakken (SK),100060404503W500,,Kglauc_ss,AB,PEMBINA,309048.5004,0,0.0199,0.736,0.5,,0.5,6548.55664,0.024,1783047.162,2.429,42793.13189,1301.624428,4.38,1306.004428,4068008.039,1.328531914,5.283513313,5.301292472,,
Bakken (SK),100010504503W502,,Kglauc_ss,AB,PEMBINA,309048.5004,0,0.0199,0.736,0.5,,0.5,6611.876852,0.103,237124.686,1.1,24423.84266,742.8918808,18.7975,761.6893808,4068008.039,1.457840657,5.534007058,5.674034834,,
Bakken (SK),100042004508W502,,Kglauc_ss,AB,PEMBINA,2749715.042,0,0,1.2754,0.5,,0.5,7644.3572,0.183,275540.784,3.245,50423.96347,1533.728889,33.3975,1567.126389,4068008.039,1.456503912,5.439105739,5.557544229,,
Bakken (SK),100090504601W500,,Kglauc_ss,AB,PEMBINA,355875.3521,0,0.0099,1.6859,0.5,,0.5,5433.727208,0.383,192111.512,1.568,73578.7091,2238.019068,69.8975,2307.916568,4068008.039,1.676509878,5.892409693,6.076440612,,
Bakken (SK),100021904601W500,,Kglauc_ss,AB,PEMBINA,307129.5706,0,0,0.9971,0.5,,0.5,5644.029052,0.341,614263.583,3.859,209463.8818,6371.193072,62.2325,6433.425572,4068008.039,1.453864868,4.936620556,4.984840448,,
Bakken (SK),102122904601W500,,Kglauc_ss,AB,PEMBINA,79446.48858,0,0,0.001,0.5,,0.5,5646.653724,0.379,158894.126,6.182,60220.87375,1831.718243,69.1675,1900.885743,4068008.039,1.419193745,4.65200106,4.82766524,,
Bakken (SK),102133004601W500,,Kglauc_ss,AB,PEMBINA,261322.6795,0,0,0.2802,0.5,,0.5,5605.643224,0.238,522649.139,1.696,124390.4951,3783.544225,43.435,3826.979225,4068008.039,1.40056146,4.458104354,4.509283288,,
Bakken (SK),100140304602W500,,Kglauc_ss,AB,PEMBINA,265185.67,0,0.027,0.2066,0.5,,0.5,5872.047432,3.257,294557.335,3.306,959373.2401,29180.93605,594.4025,29775.33855,4068008.039,1.609334256,4.697645644,4.793334566,,
Bakken (SK),100042404602W500,,Kglauc_ss,AB,PEMBINA,69569.90937,0,0,2.4211,0.5,,0.5,5715.22328,0.19,139140.825,4.509,26436.75675,804.1180178,34.675,838.7930178,4068008.039,1.288637186,6.254219924,6.523913017,,
Bakken (SK),100053104704W503,,Kglauc_ss,AB,PEMBINA,456653.5504,0,0,0.001,0.5,,0.5,6260.498888,0.165,913313.706,1.313,150696.7615,4583.693162,30.1125,4613.805662,4068008.039,1.39180473,4.266284738,4.294312028,,
