Formation,Well UWI,"[lon,lat]",Geoscout Formation,Province,Area,Facility GOR (scf/bbl),Flare (%),Vent (%),Fuel (%),Well Age (yrs),Operator,2017 Prod Time (yrs),Depth (ft),Oil Production (bbl/day),Well GOR (scf/bbl),Well WOR (bbl/bbl),Gas production (scf/day),Cum Gas Prod (BOE),Cum Oil Prod (bbl),Cum BOE (2017),Formation BOE (2017),Drill & Dev Emissions (gCO2e/MJ),WTR Emissions (gCO2e/MJ-crude),WTR - No Allocation (gCO2e/MJ-crude),2017 Emissions (MtCO2e) - Oil Allocation,2017 Emissions (MtCO2e) - No Allocation
Beaverhill (AB),100053102321W400,,Khrssh_cy;Kbelly_rv;Kbsbrv_ss;Kmed_hat,AB,HUSSAR,19886100.4,0,0,7.07,0.5,,0.5,2673.8846,0.114,108719.72,0.55,12394.04808,376.9856291,20.805,397.7906291,3543.106233,0.284602134,9.036841796,9.535565034,,
Beaverhill (AB),100082202322W400,,Khrssh_cy;Kbelly_rv;Kbsbrv_ss;Kmed_hat,AB,HUSSAR,597726.761,0,0,4.21,0.5,,0.5,2777.559144,0.01,1136027.499,0,11360.27499,345.5416976,1.825,347.3666976,3543.106233,0.245639441,7.4953346,7.534921677,,
Beaverhill (AB),100032702322W400,,Khrssh_cy;Kbelly_rv;Kbsbrv_ss;Kmed_hat,AB,HUSSAR,597726.761,0,0,4.21,0.5,,0.5,2870.735,0.01,1351255.114,0,13512.55114,411.0067638,1.825,412.8317638,3543.106233,0.24035048,7.310927143,7.343389971,,
Beaverhill (AB),100093402322W400,,Khrssh_cy;Kbelly_rv;Kbsbrv_ss;Kmed_hat,AB,HUSSAR,597726.761,0,0,4.21,0.5,,0.5,2867.782244,0.017,1323930.565,0,22506.81961,684.5824298,3.1025,687.6849298,3543.106233,0.239784288,6.76080474,6.791444435,,
Beaverhill (AB),100023602322W400,,Khrssh_cy;Kbelly_rv;Kbsbrv_ss;Kmed_hat,AB,HUSSAR,597726.761,0,0,4.21,0.5,,0.5,2885.826864,0.021,1278264.879,0,26843.56246,816.4916915,3.8325,820.3241915,3543.106233,0.287019097,6.699123432,6.730568198,,
Beaverhill (AB),100123602322W400,,Khrssh_cy;Kbelly_rv;Kbsbrv_ss;Kmed_hat,AB,HUSSAR,597726.761,0,0,4.21,0.5,,0.5,2763.451532,0.021,1367163.242,0,28710.42808,873.2755208,3.8325,877.1080208,3543.106233,0.255397393,6.517702079,6.546305988,,
Beaverhill (AB),100042102322W400,,Khrssh_cy;Kbelly_rv;Kbsbrv_ss;Kmilk_rv;Kcolorado;Kmed_hat,AB,HUSSAR,597726.761,0,0,4.21,0.5,,0.5,2834.64576,0.014,1427520.551,0,19985.28771,607.8858345,2.555,610.4408345,610.4408345,0.233111363,6.979242246,7.008576642,,
Beaverhill (AB),100113302721W400,,Khrssh_cy;Kbelly_rv;Kbsbrv_ss;Kmilk_rv;Kvik_ss,AB,WAYNE-ROSEDALE,688001.204,0.02,0,7.16,0.5,,0.5,2985.5644,0.507,27958.583,1.42,14175.00158,431.1562981,92.5275,523.6837981,523.6837981,0.451405416,8.471500315,10.28951097,,
Beaverhill (AB),100063302821W402,,Khrssh_cy;Kbelly_rv;Kbsbrv_ss;Kvik_ss,AB,WAYNE-ROSEDALE,1073468.142,0,0,5.46,0.5,,0.5,4314.3046,0.01,1806040.422,0,18060.40422,549.337295,1.825,551.162295,1240.655122,0.255176682,8.121839192,8.148821443,,
Beaverhill (AB),100141402823W400,,Khrssh_cy;Kbelly_rv;Kbsbrv_ss;Kvik_ss,AB,WAYNE-ROSEDALE,1073468.142,0,0,5.46,0.5,,0.5,4875.32824,0.01,2260825.731,6,22608.25731,687.6678265,1.825,689.4928265,1240.655122,0.239485177,7.20714037,7.226267383,,
Beaverhill (AB),100101602322W400,,Khrssh_cy;Kbelly_rv;Kmed_hat,AB,HUSSAR,1073468.142,0,0,5.46,0.5,,0.5,4855.6432,0.01,4585283.974,2.67,45852.83974,1394.690542,1.825,1396.515542,1396.515542,0.250279023,7.362475936,7.372109986,,
Beaverhill (AB),100101702822W400,,Khrssh_cy;Kbelly_rv;Kvik_ss,AB,REDLAND,597726.761,0,0,4.21,0.5,,0.5,2975.065712,0.01,1173458.388,0,11734.58388,356.9269264,1.825,358.7519264,358.7519264,0.250981413,7.334659003,7.372161785,,
Beaverhill (AB),100153002822W400,,Khrssh_cy;Kbsbrv_ss;Kvik_ss,AB,WAYNE-ROSEDALE,1073468.142,0,0,5.46,0.5,,0.5,5213.25476,0.01,3649511.734,1.67,36495.11734,1110.059819,1.825,1111.884819,1111.884819,0.228969425,6.466487192,6.477118456,,
Beaverhill (AB),100141403108W400,,Klloyd_ss,AB,CHINOOK,1073468.142,0,0,5.46,0.5,,0.5,5160.76132,0.01,1107954.332,0,11079.54332,337.002776,1.825,338.827776,76737.70135,0.237989165,8.243559453,8.288201507,,
Beaverhill (AB),100032303108W400,,Klloyd_ss,AB,CHINOOK,671597.816,0,0,6.9635,0.5,,0.5,3444.882,1.213,148931.342,0.764,180653.7178,5494.883916,221.3725,5716.256416,76737.70135,11.09881237,21.53422479,22.40177454,,
Beaverhill (AB),100141604211W400,,Klloyd_ss,AB,KILLAM,1329410.814,0,0,0.1502,0.5,,0.5,3369.42268,0.155,660280.892,7.244,102343.5383,3112.94929,28.2875,3141.23679,76737.70135,9.454304375,13.77337627,13.89853551,,
Beaverhill (AB),100011704211W402,,Klloyd_ss,AB,KILLAM,7638.276061,0,0.1363,2.8857,0.5,,0.5,2820.866232,11.149,7638.331,1.364,85159.75232,2590.2758,2034.6925,4624.9683,76737.70135,12.62238947,20.2171358,36.09793683,,
Beaverhill (AB),100082804211W400,,Klloyd_ss,AB,KILLAM,12342.31845,0,0.3964,9.1179,0.5,,0.5,2833.661508,1.582,12342.408,2.863,19525.68946,593.9063877,288.715,882.6213877,76737.70135,13.1770969,25.83905092,38.40015775,,
Beaverhill (AB),102103304211W400,,Klloyd_ss,AB,KILLAM,3935.80323,0,0.2321,2.1671,0.5,,0.5,2824.80324,3.119,25293.769,6.872,78891.26551,2399.609326,569.2175,2968.826826,76737.70135,12.39214394,20.54478458,25.41826577,,
Beaverhill (AB),102021004612W403,,Klloyd_ss,AB,KILLAM NORTH,3935.80323,0,0.2321,2.1671,0.5,,0.5,2724.73762,7.072,11382.493,7.548,80496.9905,2448.450128,1290.64,3739.090128,76737.70135,12.49184775,20.54758323,31.37873414,,
Beaverhill (AB),102061004612W400,,Klloyd_ss,AB,KILLAM NORTH,428.3530203,0.7339,3.0459,35.7157,0.5,,0.5,2745.078828,27,21.501,32.333,580.527,17.65769625,4927.5,4945.157696,76737.70135,12.19911299,19.87847513,5567.101896,,
Beaverhill (AB),100041504612W400,,Klloyd_ss,AB,KILLAM NORTH,428.3530203,0.7339,3.0459,35.7157,0.5,,0.5,2709.97384,57.542,5.717,44.897,328.967614,10.00609826,10501.415,10511.4211,76737.70135,12.29272016,19.91509028,20920.83195,,
Beaverhill (AB),103032204612W403,,Klloyd_ss,AB,KILLAM NORTH,188.9190488,0,3.9655,34.5425,0.5,,0.5,2734.58014,99.586,3.498,34.647,348.351828,10.59570143,18174.445,18185.0407,76737.70135,11.38539928,18.65845698,32022.87283,,
Beaverhill (AB),100051005010W400,,Klloyd_ss,AB,MANNVILLE,188.9190488,0,3.9655,34.5425,0.5,,0.5,2665.354416,85.952,40.524,18.268,3483.118848,105.944865,15686.24,15792.18486,76737.70135,12.06517893,19.67405448,2932.622601,,
Beaverhill (AB),100141004713W400,,Klloyd_ss,AB,VIKING-KINSELLA,16470.93444,0,0.2283,7.7421,0.5,,0.5,2285.433144,3.278,25014.934,5.63,81998.95365,2494.13484,598.235,3092.36984,76737.70135,11.54031138,22.2687663,27.61007953,,
Beaverhill (AB),102061504713W402,,Klloyd_ss,AB,VIKING-KINSELLA,4665.881989,0.2973,7.3424,15.6064,0.5,,0.5,2701.115572,2.757,7404.298,2.821,20413.64959,620.915175,503.1525,1124.067675,76737.70135,13.94373171,52.5479117,95.12959468,,
Beaverhill (AB),103011404705W400,,Klloyd_ss,AB,WILDMERE,6941.533509,0,0,16.2457,0.5,,0.5,2701.443656,4.115,7387.428,0.791,30399.26622,924.6443475,750.9875,1675.631848,76737.70135,12.51327379,26.9000086,48.74794426,,
Beaverhill (AB),102160700108W400,,Kmannvl,AB,ADEN,228.3430867,6.9245,0.3522,50.1731,0.5,,0.5,2172.244164,54.334,30.629,11.087,1664.196086,50.61929762,9915.955,9966.574298,641331.5075,12.98977149,20.7251649,4080.635361,,
Beaverhill (AB),100111501619W402,,Kmannvl,AB,ARMADA,80514.19639,0,0,0.18,0.5,,0.5,2748.687752,5.38,13376.567,3.906,71965.93046,2188.963718,981.85,3170.813718,641331.5075,3.765246702,7.859009448,11.3841334,,
Beaverhill (AB),100050201719W402,,Kmannvl,AB,ARMADA,728803.9617,0,0.01,0.38,0.5,,0.5,4002.952884,0.355,138621.484,0.165,49210.62682,1496.823232,64.7875,1561.610732,641331.5075,2.948569462,6.209314682,6.478074524,,
Beaverhill (AB),103143101713W400,,Kmannvl,AB,BANTRY,1095647.687,0,0,0,0.5,,0.5,4093.504068,0.024,1095655.611,1.14,26295.73466,799.8285959,4.38,804.2085959,641331.5075,2.730014393,6.03129411,6.064322522,,
Beaverhill (AB),102081402114W400,,Kmannvl,AB,BANTRY,6136.765893,0,0.24,1.38,0.5,,0.5,3065.616896,33.041,7171.293,0.64,236946.692,7207.128548,6029.9825,13237.11105,641331.5075,3.770811481,9.123315637,16.75651286,,
Beaverhill (AB),100163202613W403,,Kmannvl,AB,BERRY,2563479.5,0,0,3.53,0.5,,0.5,3547.900376,0.086,431428.433,2.24,37102.84524,1128.544876,15.695,1144.239876,641331.5075,3.225406353,8.650145793,8.770445872,,
Beaverhill (AB),100161902713W400,,Kmannvl,AB,BERRY,30001.29532,0,0,0,0.5,,0.5,3871.3912,1.206,138825.822,0.87,167423.9413,5092.478215,220.095,5312.573215,641331.5075,2.769794385,6.01776555,6.277851122,,
Beaverhill (AB),100012604627W404,,Kmannvl,AB,BONNIE GLEN,12621.40781,0,0,23.51,0.5,,0.5,3667.97912,5.504,12621.499,2.15,69468.7305,2113.007219,1004.48,3117.487219,641331.5075,3.646084593,22.09144581,32.59326298,,
Beaverhill (AB),100143204812W500,,Kmannvl,AB,BRAZEAU RIVER,1095193.223,0,0.1568,2.923,0.5,,0.5,5146.325624,0.014,2334283.852,21.75,32679.97393,994.0158737,2.555,996.5708737,641331.5075,3.088628613,8.764044587,8.786571525,,
Beaverhill (AB),102052805111W502,,Kmannvl,AB,CARROT CREEK,11038.17942,0,0,0.001,0.5,,0.5,8126.968764,35.154,11070.736,0,389180.6533,11837.5782,6415.605,18253.1832,641331.5075,3.912363835,7.827798926,12.07022631,,
Beaverhill (AB),102071005211W500,,Kmannvl,AB,CARROT CREEK,250762.8664,0,0,6.255,0.5,,0.5,7350.72202,0.159,268403.89,1.543,42676.21851,1298.068313,29.0175,1327.085813,641331.5075,3.25846229,11.81024307,12.07425362,,
Beaverhill (AB),102160605212W500,,Kmannvl,AB,CARROT CREEK,48216.06639,0,0.1814,4.2118,0.5,,0.5,7024.27844,0.19,186201.662,7.018,35378.31578,1076.090438,34.675,1110.765438,641331.5075,2.910232718,9.340953795,9.641948545,,
Beaverhill (AB),100010905314W500,,Kmannvl,AB,CARROT CREEK,8286.743473,0,0,0.6232,0.5,,0.5,7564.632788,8.806,16573.607,0.74,145947.1832,4439.226822,1607.095,6046.321822,641331.5075,3.79716086,8.506196627,11.58562163,,
Beaverhill (AB),100013505314W500,,Kmannvl,AB,CARROT CREEK,1266382.772,0,0,0.001,0.5,,0.5,7412.729896,0.679,467952.621,9.305,317739.8297,9664.586487,123.9175,9788.503987,641331.5075,2.967258978,6.598280764,6.682882672,,
Beaverhill (AB),102031602413W400,,Kmannvl,AB,CESSFORD,2550989.83,0,0,2.1634,0.5,,0.5,7076.77188,0.124,859974.688,0.972,106636.8613,3243.537865,22.63,3266.167865,641331.5075,3.142235764,7.30279233,7.353743544,,
Beaverhill (AB),103070202016W402,,Kmannvl,AB,COUNTESS,1203763.331,0,0,1.67,0.5,,0.5,3349.73764,0.103,822730.953,2.93,84741.28816,2577.547515,18.7975,2596.345015,641331.5075,2.793567731,7.469430284,7.523903234,,
Beaverhill (AB),102080402017W400,,Kmannvl,AB,COUNTESS,4667.497808,0,0.78,15.31,0.083,,0.083,3799.21272,1.179,24428.581,0.05,28801.297,145.4225488,35.717805,181.1403538,641331.5075,3.615288515,21.56875543,26.86634241,,
Beaverhill (AB),102073602915W400,,Kmannvl,AB,COYOTE,51631.96287,0,0.03,4.72,0.5,,0.5,4039.698292,1.389,51632.336,0.04,71717.3147,2181.401655,253.4925,2434.894155,641331.5075,3.302440286,9.550169894,10.6599593,,
Beaverhill (AB),100132703928W400,,Kmannvl,AB,CYGNET,7056.873561,0,0.8,10.35,0.5,,0.5,3933.72716,4.132,7056.925,0.13,29159.2141,886.9260955,754.09,1641.016096,641331.5075,3.66450008,15.0400614,27.82755289,,
Beaverhill (AB),100161406306W500,,Kmannvl,AB,DORIS,80660.4082,0,0,0.0772,0.5,,0.5,5654.199656,4.508,161321.983,5.547,727239.4994,22120.20144,822.71,22942.91144,641331.5075,3.228567513,6.162991611,6.392209905,,
Beaverhill (AB),103102101317W402,,Kmannvl,AB,ENCHANT,71790055.49,0,0,0.001,0.5,,0.5,3266.07622,0.052,504942.7,325.4,26257.0204,798.6510372,9.49,808.1410372,641331.5075,3.314915426,7.358004553,7.44543631,,
Beaverhill (AB),100081003516W400,,Kmannvl,AB,ENDIANG,15872.86691,0,0.91,2.63,0.5,,0.5,3215.551284,4.405,15872.982,0.323,69920.48571,2126.748107,803.9125,2930.660607,641331.5075,3.516396814,12.31899815,16.97558939,,
Beaverhill (AB),102081501718W402,,Kmannvl,AB,EYREMORE,485662.28,0,0,1.0079,0.5,,0.5,3980.971256,0.134,314563.437,57.59,42151.50056,1282.108142,24.455,1306.563142,641331.5075,3.136424998,6.794920812,6.924527499,,
Beaverhill (AB),100042104420W400,,Kmannvl,AB,FERINTOSH,102383.4918,0,0.02,0.39,0.5,,0.5,3966.53556,0.221,189493.879,0.09,41878.14726,1273.793646,40.3325,1314.126146,641331.5075,2.70065634,5.99935894,6.189318393,,
Beaverhill (AB),100012204420W400,,Kmannvl,AB,FERINTOSH,5411.298218,0,0.1058,0.1666,0.083,,0.083,3886.15498,13.296,40813.059,1.345,542650.4325,2739.932475,402.80232,3142.734795,641331.5075,2.811398783,6.674112613,7.655285714,,
Beaverhill (AB),100032203710W502,,Kmannvl,AB,FERRIER,5411.298218,0,0.1058,0.1666,0.5,,0.5,3887.7954,0.362,16790.428,5.857,6078.134936,184.8766043,66.065,250.9416043,641331.5075,3.455657606,10.14933807,13.7761681,,
Beaverhill (AB),100052304310W502,,Kmannvl,AB,FERRIER,45293.51139,0,0,0.1468,0.5,,0.5,11952.10012,1.472,80616.669,1.11,118667.7368,3609.476994,268.64,3878.116994,641331.5075,3.087920827,6.341326982,6.813288455,,
Beaverhill (AB),102160604327W400,,Kmannvl,AB,FERRYBANK,3846786.878,0,0,1.1111,0.5,,0.5,8412.729928,0.196,4810558.828,11.596,942869.5303,28678.94821,35.77,28714.71821,641331.5075,3.207595284,7.115176035,7.124050483,,
Beaverhill (AB),102042204101W500,,Kmannvl,AB,GILBY,418013.1907,0,0,0.1367,0.5,,0.5,5708.6616,0.165,564738.547,7.917,93181.86026,2834.281583,30.1125,2864.394083,641331.5075,2.860266353,6.291656438,6.358501421,,
Beaverhill (AB),100050702709W400,,Kmannvl,AB,HEATHDALE,85727.90594,0,0.397,0.723,0.5,,0.5,6431.430652,0.017,3143071.798,5.4,53432.22057,1625.230042,3.1025,1628.332542,641331.5075,2.642289839,7.856272153,7.871269466,,
Beaverhill (AB),100083304626W400,,Kmannvl,AB,HONEYSUCKLE,3416.232036,0,0,0,0.5,,0.5,3638.45156,1.875,6832.513,0.08,12810.96188,389.6667572,342.1875,731.8542572,641331.5075,3.429383045,8.27302184,15.53801073,,
Beaverhill (AB),100153404626W402,,Kmannvl,AB,HONEYSUCKLE,316088.2084,0,0,1.7128,0.5,,0.5,4529.19962,0.145,632180.989,10.929,91666.24341,2788.18157,26.4625,2814.64407,641331.5075,3.310332645,10.85847831,10.96153562,,
Beaverhill (AB),100053205919W502,,Kmannvl,AB,KAYBOB SOUTH,122468.3062,0,0,3.7249,0.167,,0.167,4986.8768,0.331,122469.192,0.594,40537.30255,411.8252128,20.176105,432.0013178,641331.5075,3.00675106,9.037208629,9.479958768,,
Beaverhill (AB),100132805920W502,,Kmannvl,AB,KAYBOB SOUTH,164970.0578,0.0141,0.0068,3.4118,0.5,,0.5,7545.932,1.196,131369.478,0.522,157117.8957,4779.002661,218.27,4997.272661,641331.5075,2.854400787,8.111340434,8.481807329,,
Beaverhill (AB),100113605920W502,,Kmannvl,AB,KAYBOB SOUTH,187244.3652,0.0108,0.0493,4.5063,0.5,,0.5,8339.89528,2.013,116647.855,0.372,234812.1321,7142.202351,367.3725,7509.574851,641331.5075,2.930343967,9.172498168,9.64430272,,
Beaverhill (AB),100161906018W500,,Kmannvl,AB,KAYBOB SOUTH,166168.4154,0.014,0.0067,3.403,0.5,,0.5,8030.183984,0.427,192980.385,1.129,82402.6244,2506.413159,77.9275,2584.340659,641331.5075,3.226752546,8.726300852,8.99761239,,
Beaverhill (AB),100102801917W402,,Kmannvl,AB,LECKIE,494435.8393,0,0,1.322,0.5,,0.5,7290.02648,0.186,436277.813,3.185,81147.67322,2468.241727,33.945,2502.186727,641331.5075,3.030392455,7.418254283,7.520275345,,
Beaverhill (AB),102013203803W500,,Kmannvl,AB,MEDICINE RIVER,2459401.499,0,0.02,5.41,0.5,,0.5,3929.133984,0.465,691722.839,3.652,321651.1201,9783.554903,84.8625,9868.417403,641331.5075,3.212735399,10.23017395,10.31891042,,
Beaverhill (AB),100090803018W400,,Kmannvl,AB,MICHICHI,2488030.251,0,0,0.7283,0.5,,0.5,6860.23644,0.01,3600851.578,24.667,36008.51578,1095.259022,1.825,1097.084022,641331.5075,2.703989188,6.435619985,6.446343482,,
Beaverhill (AB),102161504919W500,,Kmannvl,AB,MINEHEAD,46479.3642,0,0,5.5679,0.5,,0.5,4353.67468,0.493,165180.16,0.406,81433.81888,2476.945324,89.9725,2566.917824,641331.5075,3.055231313,10.75765296,11.14841368,,
Beaverhill (AB),100053204127W403,,Kmannvl,AB,MORNINGSIDE,1330956.095,0,0,0.2552,0.5,,0.5,10001.31266,4.877,1007296.982,0,4912587.381,149424.5328,890.0525,150314.5853,641331.5075,3.668056941,7.040514598,7.082451672,,
Beaverhill (AB),102103304228W403,,Kmannvl,AB,MORNINGSIDE,72340.51953,0,0,4.3658,0.5,,0.5,6112.20492,0.551,144682.085,0.338,79719.82884,2424.811461,100.5575,2525.368961,641331.5075,3.111862011,9.942579794,10.35490091,,
Beaverhill (AB),100131604327W400,,Kmannvl,AB,MORNINGSIDE,614096.0911,0,0,0.3048,0.5,,0.5,6092.51988,0.041,1228201.064,12.583,50356.24362,1531.669077,7.4825,1539.151577,641331.5075,2.799598106,6.191600924,6.221848093,,
Beaverhill (AB),100010506205W502,,Kmannvl,AB,NEERLANDIA,418013.1907,0,0,0.1367,0.5,,0.5,5328.412244,0.11,565323.404,10.531,62185.57444,1891.477889,20.075,1911.552889,641331.5075,3.326270224,6.987756304,7.061920115,,
Beaverhill (AB),103011004525W402,,Kmannvl,AB,NELSON,70566844.88,0,0,0.001,0.5,,0.5,3179.13396,0.097,2246454.943,150.607,217906.1295,6627.978106,17.7025,6645.680606,641331.5075,3.01962891,6.25431743,6.271021929,,
Beaverhill (AB),100013304525W404,,Kmannvl,AB,NELSON,346288.2697,0,0.1431,0.001,0.5,,0.5,5298.5566,0.117,346290.774,1.5,40516.02056,1232.362292,21.3525,1253.714792,641331.5075,2.563893737,6.152891895,6.25949985,,
Beaverhill (AB),100010305413W500,,Kmannvl,AB,NITON,531291.3218,0,0,0.001,0.5,,0.5,5111.54872,0.231,531295.164,6.896,122729.1829,3733.012647,42.1575,3775.170147,641331.5075,2.731198473,5.972481713,6.03992989,,
Beaverhill (AB),100141204305W500,,Kmannvl,AB,PEMBINA,2550989.83,0,0,2.1634,0.5,,0.5,6916.994972,0.017,1932556.829,1.6,32853.46609,999.2929269,3.1025,1002.395427,641331.5075,3.529266566,8.405393774,8.43148996,,
Beaverhill (AB),103063204502W500,,Kmannvl,AB,PEMBINA,7956618.076,0.0002,0.0016,1.2783,0.5,,0.5,7112.204952,0.152,625648.812,2.75,95098.61942,2892.583007,27.74,2920.323007,641331.5075,2.999626038,7.105492007,7.173633992,,
Beaverhill (AB),100160304507W502,,Kmannvl,AB,PEMBINA,398225.9817,0,0.0025,0.9587,0.5,,0.5,5643.0448,0.165,489876.767,1.938,80829.66656,2458.569025,30.1125,2488.681525,641331.5075,3.052671108,7.140499922,7.22795661,,
Beaverhill (AB),102042504509W500,,Kmannvl,AB,PEMBINA,30193096.8,0,0,0.1198,0.5,,0.5,6708.333548,0.031,60386630.32,3485.889,1871985.54,56939.56018,5.6575,56945.21768,641331.5075,3.169869362,6.206752255,6.207368956,,
Beaverhill (AB),100132504509W500,,Kmannvl,AB,PEMBINA,169941.6938,0,0.0337,0.8512,0.5,,0.5,7185.695768,0.193,265892.998,2.054,51317.34861,1560.902687,35.2225,1596.125187,641331.5075,2.996212709,7.293103322,7.457675613,,
Beaverhill (AB),100042404510W500,,Kmannvl,AB,PEMBINA,169941.6938,0,0.0337,0.8512,0.5,,0.5,7052.821748,0.579,307902.487,2.232,178275.54,5422.547675,105.6675,5528.215175,641331.5075,4.155294099,8.674908615,8.843953861,,
Beaverhill (AB),100123604610W502,,Kmannvl,AB,PEMBINA,170208.5547,0,0,0.2054,0.5,,0.5,7562.008116,7.72,203974.118,0.389,1574680.191,47896.52248,1408.9,49305.42248,641331.5075,2.807273678,5.873311069,6.046077432,,
Beaverhill (AB),102141604708W502,,Kmannvl,AB,PEMBINA,2460595.309,0,0.1426,2.9093,0.5,,0.5,8015.09212,0.014,4921226.208,0,68897.16691,2095.62216,2.555,2098.17716,641331.5075,2.830938221,8.059169394,8.0689952,,
Beaverhill (AB),100120304912W500,,Kmannvl,AB,PEMBINA,35519317.91,0.1818,0,0.9919,0.5,,0.5,6748.68788,0.014,6936879.612,31,97116.31457,2953.954568,2.555,2956.509568,641331.5075,2.991386316,7.204788333,7.211020059,,
Beaverhill (AB),100081404913W500,,Kmannvl,AB,PEMBINA,1645988.246,0,0.0107,0.206,0.5,,0.5,8038.058,0.048,8697468.24,0,417478.4755,12698.30363,8.76,12707.06363,641331.5075,2.925020623,6.834311785,6.839026475,,
Beaverhill (AB),100132205013W500,,Kmannvl,AB,PEMBINA,32528.05211,0,0,0.8739,0.5,,0.5,8185.367716,6.876,65056.575,1.982,447329.0097,13606.25738,1254.87,14861.12738,641331.5075,3.647289553,7.613536519,8.315713341,,
Beaverhill (AB),100102505114W502,,Kmannvl,AB,PEMBINA,3513870.12,0,0,0.4444,0.5,,0.5,8136.4832,0.627,142741.258,1.593,89498.76877,2722.254217,114.4275,2836.681717,641331.5075,2.683701781,5.862504992,6.1089301,,
Beaverhill (AB),100082605517W500,,Kmannvl,AB,PINE CREEK,296928.9618,0.0578,0.0834,0.8335,0.5,,0.5,8159.44908,0.107,223498.634,0.71,23914.35384,727.3949293,19.5275,746.9224293,641331.5075,2.774608207,7.131159389,7.32260108,,
Beaverhill (AB),100020905617W502,,Kmannvl,AB,PINE CREEK,37766.54299,0,0,0.3565,0.5,,0.5,7592.191844,6.024,33848.402,13.329,203902.7736,6202.042697,1099.38,7301.422697,641331.5075,3.312946768,7.641605953,8.996164308,,
Beaverhill (AB),100010305720W500,,Kmannvl,AB,PINE CREEK,37766.54299,0,0,0.3565,0.5,,0.5,7956.037,0.203,120667.037,0.407,24495.40851,745.0686755,37.0475,782.1161755,641331.5075,3.053840513,6.888450381,7.230968962,,
Beaverhill (AB),102071203306W402,,Kmannvl,AB,PROVOST,301190.0782,0,0.0132,4.8163,0.5,,0.5,9419.619724,0.121,306077.731,4.571,37035.40545,1126.493582,22.0825,1148.576082,641331.5075,3.598343796,10.62455773,10.83282949,,
Beaverhill (AB),100030801218W402,,Kmannvl,AB,RETLAW,17604956.87,0,0,2.4602,0.5,,0.5,3313.6484,0.017,8437671.13,125.4,143440.4092,4362.979113,3.1025,4366.081613,641331.5075,2.929482379,7.557364064,7.562738081,,
Beaverhill (AB),100120801218W400,,Kmannvl,AB,RETLAW,1038108.664,0,0,0.46,0.5,,0.5,3806.430568,0.065,1038116.172,6.684,67477.55118,2052.442182,11.8625,2064.304682,641331.5075,2.799913249,8.276891587,8.324729537,,
Beaverhill (AB),100150801218W403,,Kmannvl,AB,RETLAW,53752.82319,0,0,0.77,0.5,,0.5,3789.3702,0.21,107506.424,0.115,22576.34904,686.6972833,38.325,725.0222833,641331.5075,2.762402157,7.002402722,7.393211148,,
Beaverhill (AB),100032001218W402,,Kmannvl,AB,RETLAW,2025932.247,0,0,0.55,0.5,,0.5,3756.5618,0.021,2025946.899,7.667,42544.88488,1294.073582,3.8325,1297.906082,641331.5075,2.730246202,7.499508062,7.521718441,,
Beaverhill (AB),100140101219W402,,Kmannvl,AB,RETLAW,2591134.592,0,0,1.08,0.5,,0.5,3677.82164,0.014,2591153.331,75.5,36276.14663,1103.39946,2.555,1105.95446,641331.5075,2.714749934,6.600330433,6.615613968,,
Beaverhill (AB),100110701317W400,,Kmannvl,AB,RETLAW,102297.8814,0,0,0,0.5,,0.5,3864.173352,0.086,204597.242,1,17595.36281,535.1922855,15.695,550.8872855,641331.5075,3.186285487,7.566232821,7.788119472,,
Beaverhill (AB),102091201318W400,,Kmannvl,AB,RETLAW,1739.641692,2.89,0,4.59,0.5,,0.5,3180.77438,0.669,29491.296,3.108,19729.67702,600.1110094,122.0925,722.2035094,641331.5075,3.409901406,12.99840104,15.64292389,,
Beaverhill (AB),100071401318W400,,Kmannvl,AB,RETLAW,382280.5381,0,0,0.57,0.5,,0.5,3654.85576,0.079,382283.303,1.043,30200.38094,918.5949203,14.4175,933.0124203,641331.5075,2.696102374,6.664326862,6.76892458,,
Beaverhill (AB),100141401318W402,,Kmannvl,AB,RETLAW,32179.43012,0,0,4.01,0.5,,0.5,3713.91088,1.065,32179.663,0,34271.3411,1042.419958,194.3625,1236.782458,641331.5075,3.114283992,9.267260873,10.99517099,,
Beaverhill (AB),102051701318W400,,Kmannvl,AB,RETLAW,839181.1073,0,0,0.27,0.5,,0.5,3726.378072,0.193,839187.176,0.821,161963.125,4926.378385,35.2225,4961.600885,641331.5075,2.815292996,6.804715838,6.853368029,,
Beaverhill (AB),100081801318W400,,Kmannvl,AB,RETLAW,13415.5802,0,0,1.16,0.5,,0.5,3439.632656,11.329,13415.677,0.298,151986.2047,4622.913726,2067.5425,6690.456226,641331.5075,3.149667665,7.621078557,11.02951418,,
Beaverhill (AB),100152201318W402,,Kmannvl,AB,RETLAW,59039.6031,0,0,0.88,0.5,,0.5,3814.960752,0.448,59040.03,0.292,26449.93344,804.5188088,81.76,886.2788088,641331.5075,3.30403669,8.51853654,9.384241033,,
Beaverhill (AB),102081301319W400,,Kmannvl,AB,RETLAW,14263.60962,0,0,1.53,0.5,,0.5,3695.210092,2.047,14726.597,0.104,30145.34406,916.9208818,373.5775,1290.498382,641331.5075,3.64266304,8.484030204,11.94064555,,
Beaverhill (AB),100051701319W400,,Kmannvl,AB,RETLAW,88625.2818,0,0,1.36,0.5,,0.5,3871.3912,0.272,88625.923,0.418,24106.25106,733.2318031,49.64,782.8718031,641331.5075,2.946108671,8.782149749,9.376703765,,
